# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
15360 15 2116.51768608783 2159.50232454647 28.0216028690338 25.5136067867279 23.9529709815979 0 4.09602570533752 90 281412.191542237 281412.191542237 7179840 7179840 138166.274547813 138166.274547813 3525120 3525120 631.170396105403 875343.628652642 14450.8035198665 860892.825132776 2608 3570289 58993 3511296 0 0 0 0 27.8198323249817 1718188365.64237 19436
15872 15.5 2134.58056964829 2158.71647475822 28.6489629745483 26.1409668922424 24.545375585556 0 4.10547351837158 93 283813.832540437 283813.832540437 7419168 7419168 139345.419586641 139345.419586641 3642624 3642624 640.902642174712 870338.72108595 14673.7462351902 855664.97485076 2634 3571715 60419 3511296 0 0 0 0 28.4421489238739 1718188366.26973 20075
16384 16 2133.74460871413 2157.98483464135 29.5027918815613 26.9947957992554 25.3288233280182 0 4.23826861381531 96 283702.683174631 283702.683174631 7658496 7658496 139290.848056858 139290.848056858 3760128 3760128 655.012122139548 883339.189719158 14778.7409532919 868560.448765866 2816 3998267 61883 3936384 0 0 0 0 29.2644762992859 1718188367.12356 20714
16896 16.5 2150.19909490805 2157.64359096853 30.1333448886871 27.6253488063812 25.8883605003357 0 4.24686646461487 99 285890.471658974 285890.471658974 7897824 7897824 140364.996915597 140364.996915597 3877632 3877632 668.553695459443 942169.071569477 14866.7213413495 927302.350228127 2842 3999698 63314 3936384 0 0 0 0 29.915230512619 1718188367.75411 21353
17408 17 2152.2903013797 2157.47977729683 30.9428219795227 28.4348258972168 26.6608693599701 0 4.30933618545532 102 286168.518471445 286168.518471445 8137152 8137152 140501.510874067 140501.510874067 3995136 3995136 677.26111371662 935589.988013125 15082.8385407842 920507.149472341 2940 4014989 64781 3950208 0 0 0 0 30.7181963920593 1718188368.56359 21992
17920 17.5 2168.11322746378 2157.57026603435 31.5655190944672 29.0575230121613 27.2484202384949 0 4.31898474693298 105 288272.334723584 288272.334723584 8376480 8376480 141534.431488836 141534.431488836 4112640 4112640 686.10891221598 930303.227697452 15288.7395452368 915014.488152215 2966 4016416 66208 3950208 0 0 0 0 31.3358676433563 1718188369.18628 22631
18432 18 2178.43457098743 2157.98448680403 32.2541270256042 29.7461309432983 27.8687136173248 0 4.44266152381897 108 289644.660558489 289644.660558489 8615808 8615808 142208.208794059 142208.208794059 4230144 4230144 699.135911385586 942153.365107955 15386.4627386346 926766.90236932 3148 4442969 67673 4375296 0 0 0 0 32.019031047821 1718188369.87489 23270
18944 18.5 2182.70299471799 2158.5562216014 33.0206220149994 30.5126259326935 28.5703635215759 0 4.45217251777649 111 290212.190177705 290212.190177705 8855136 8855136 142486.851495191 142486.851495191 4347648 4347648 712.318173131873 998637.721059929 15482.2467283237 983155.474331606 3174 4444400 69104 4375296 0 0 0 0 32.7794964313507 1718188370.64139 23909
19456 19 2190.36817741217 2159.20168129015 33.735622882843 31.2276268005371 29.2499573230743 0 4.51318645477295 114 291231.352868723 291231.352868723 9094464 9094464 142987.234621467 142987.234621467 4465152 4465152 720.517380739966 992239.153966157 15688.4188226527 976550.735143504 3272 4459691 70571 4389120 0 0 0 0 33.488587141037 1718188371.35639 24548
19968 19.5 2203.00192762576 2159.95675338885 34.373605966568 31.8656098842621 29.8527708053589 0 4.52277112007141 117 292911.136297122 292911.136297122 9333792 9333792 143811.96583541 143811.96583541 4582656 4582656 728.626433510355 986745.77615144 15880.9152379708 970864.860913469 3298 4461119 71999 4389120 0 0 0 0 34.1212251186371 1718188371.99437 25187
20480 20 2210.48678920552 2161.01147647994 35.0800070762634 32.5720109939575 30.4831643104553 0 4.65537810325623 120 293906.323492766 293906.323492766 9573120 9573120 144300.577599336 144300.577599336 4700160 4700160 739.203008046034 995559.39438261 15937.4604989607 979621.933883649 3480 4887668 73460 4814208 0 0 0 0 34.8215975761414 1718188372.70077 25826
20992 20.5 2222.59519766505 2162.06615600346 35.7124230861664 33.2044270038605 31.0493969917297 0 4.66490411758423 123 295516.257481545 295516.257481545 9812448 9812448 145091.014503574 145091.014503574 4817664 4817664 751.014454793242 1048437.83864577 16016.4233455835 1032421.41530019 3506 4889099 74891 4814208 0 0 0 0 35.4490566253662 1718188373.33319 26465
